CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV_Tier
1531376,925,2,1218.96,1,3,2,132,Lost,Low Value
1531435,369,2,23083.91,4,3,5,435,Loyal,Top Value
1531565,732,4,13688.4,2,5,5,255,At Risk,Top Value
1531685,18,2,5331.64,5,3,4,534,Loyal,Top Value
1531794,255,2,1246.24,5,3,2,532,Loyal,Low Value
1531796,533,4,5891.21,3,5,4,354,Loyal,Top Value
1531809,60,1,2062.35,5,2,2,522,Loyal,Medium Value
1532128,352,3,4056.38,4,4,3,443,Loyal,Medium Value
1532248,185,3,1283.8700000000001,5,4,2,542,Loyal,Low Value
1532276,445,3,10425.01,3,4,5,345,Loyal,Top Value
1532333,856,1,1886.97,2,2,2,222,Lost,Medium Value
1532522,345,6,11063.01,4,5,5,455,Champions,Top Value
1532790,1227,1,2117.46,1,2,2,122,Lost,Medium Value
1533025,843,2,2142.0,2,3,2,232,Lost,Medium Value
1533095,1240,1,12.66,1,2,1,121,Lost,Low Value
1533246,1445,1,119.99,1,2,1,121,Lost,Low Value
1533381,721,2,6997.9,2,3,4,234,At Risk,Top Value
1533401,636,2,6026.58,2,3,4,234,At Risk,Top Value
1533574,1548,1,1228.69,1,2,2,122,Lost,Low Value
1533894,50,7,8132.2,5,5,5,555,Champions,Top Value
1533906,590,3,6286.530000000001,3,4,4,344,Loyal,Top Value
1534133,460,3,1310.51,3,4,2,342,Loyal,Low Value
1534242,144,4,2475.81,5,5,3,553,Loyal,Medium Value
1534539,625,2,234.82,2,3,1,231,Lost,Low Value
1534621,781,1,2382.77,2,2,3,223,Lost,Medium Value
1534676,562,1,5359.95,3,2,4,324,Need Attention,Top Value
1534703,162,4,7253.57,5,5,4,554,Champions,Top Value
1534799,873,2,1812.97,2,3,2,232,Lost,Medium Value
1534954,799,2,2308.0,2,3,3,233,At Risk,Medium Value
1534968,726,1,8372.93,2,2,5,225,Lost,Top Value
1535089,489,4,5236.18,3,5,4,354,Loyal,Top Value
1535104,640,1,3557.8100000000004,2,2,3,223,Lost,Medium Value
1535347,69,3,9172.1,5,4,5,545,Champions,Top Value
1535357,27,5,16489.85,5,5,5,555,Champions,Top Value
1535406,892,2,4603.0,1,3,4,134,At Risk,Medium Value
1535424,474,3,2874.29,3,4,3,343,Loyal,Medium Value
1535433,423,2,1622.98,4,3,2,432,Loyal,Low Value
1535508,710,3,6991.59,2,4,4,244,At Risk,Top Value
1535646,1332,1,1187.0,1,2,2,122,Lost,Low Value
1535726,869,3,4220.0599999999995,2,4,4,244,At Risk,Medium Value
1535814,821,2,1484.28,2,3,2,232,Lost,Low Value
1536206,381,3,7469.9,4,4,4,444,Champions,Top Value
1536254,380,1,680.96,4,2,1,421,Loyal,Low Value
1536373,243,3,2325.84,5,4,3,543,Loyal,Medium Value
1536505,561,3,20272.51,3,4,5,345,Loyal,Top Value
1536966,376,4,7206.5599999999995,4,5,4,454,Champions,Top Value
1537074,736,3,6210.41,2,4,4,244,At Risk,Top Value
1537138,1509,1,3505.07,1,2,3,123,Lost,Medium Value
1537178,128,2,1027.66,5,3,2,532,Loyal,Low Value
1537343,403,3,2968.29,4,4,3,443,Loyal,Medium Value
1537435,614,5,3569.84,2,5,3,253,At Risk,Medium Value
1537459,607,1,389.97,2,2,1,221,Lost,Low Value
1537507,635,4,9779.93,2,5,5,255,At Risk,Top Value
1537589,2,3,1480.3899999999999,5,4,2,542,Loyal,Low Value
1537923,422,1,291.9,4,2,1,421,Loyal,Low Value
1538150,366,3,15711.89,4,4,5,445,Champions,Top Value
1538224,300,2,8979.51,5,3,5,535,Loyal,Top Value
1538337,269,2,182.15,5,3,1,531,Loyal,Low Value
1538436,380,2,1274.97,4,3,2,432,Loyal,Low Value
1538632,828,1,749.97,2,2,1,221,Lost,Low Value
1538662,891,2,4353.73,1,3,4,134,At Risk,Medium Value
1538667,192,2,4692.93,5,3,4,534,Loyal,Medium Value
1538685,1611,1,488.98,1,2,1,121,Lost,Low Value
1538701,1081,2,1793.78,1,3,2,132,Lost,Medium Value
1538797,778,2,1173.99,2,3,2,232,Lost,Low Value
1538902,109,2,2311.78,5,3,3,533,Loyal,Medium Value
1538967,106,4,4640.38,5,5,4,554,Champions,Medium Value
1538998,205,3,12257.03,5,4,5,545,Champions,Top Value
1539041,373,4,5738.84,4,5,4,454,Champions,Top Value
1539245,435,2,2216.6,3,3,3,333,Loyal,Medium Value
1539247,463,2,2035.7,3,3,2,332,Loyal,Medium Value
1539384,1149,1,310.42999999999995,1,2,1,121,Lost,Low Value
1539414,580,3,2389.94,3,4,3,343,Loyal,Medium Value
1539544,99,2,5885.39,5,3,4,534,Loyal,Top Value
1539575,23,5,28281.489999999998,5,5,5,555,Champions,Top Value
1539806,222,4,18757.0,5,5,5,555,Champions,Top Value
1539986,727,1,394.0,2,2,1,221,Lost,Low Value
1540067,274,4,8602.5,5,5,5,555,Champions,Top Value
1540227,584,4,7768.38,3,5,5,355,Loyal,Top Value
1540284,46,1,2885.98,5,2,3,523,Loyal,Medium Value
1540376,771,1,129.0,2,2,1,221,Lost,Low Value
1540569,739,1,930.94,2,2,2,222,Lost,Low Value
1540634,598,2,3911.8,3,3,3,333,Loyal,Medium Value
1540821,419,2,4476.77,4,3,4,434,Loyal,Medium Value
1540849,592,2,1792.5700000000002,3,3,2,332,Loyal,Medium Value
1541000,271,6,10221.18,5,5,5,555,Champions,Top Value
1541239,378,2,1002.97,4,3,2,432,Loyal,Low Value
1541249,780,2,326.55,2,3,1,231,Lost,Low Value
1541279,550,3,1431.98,3,4,2,342,Loyal,Low Value
1541470,167,1,5242.93,5,2,4,524,Need Attention,Top Value
1541474,1618,1,116.1,1,2,1,121,Lost,Low Value
1541524,4,3,32984.91,5,4,5,545,Champions,Top Value
1541789,629,5,13678.619999999999,2,5,5,255,At Risk,Top Value
1542311,1720,1,1834.0,1,2,2,122,Lost,Medium Value
1542332,381,3,6580.08,4,4,4,444,Champions,Top Value
1542481,292,2,5437.01,5,3,4,534,Loyal,Top Value
1542495,1114,3,12830.68,1,4,5,145,At Risk,Top Value
1542638,801,2,1814.57,2,3,2,232,Lost,Medium Value
1542784,150,4,9020.74,5,5,5,555,Champions,Top Value
1543271,536,1,3280.49,3,2,3,323,Loyal,Medium Value
1543325,422,8,26283.34,4,5,5,455,Champions,Top Value
1543466,397,4,20541.15,4,5,5,455,Champions,Top Value
1543863,459,2,164.9,3,3,1,331,Loyal,Low Value
1544231,808,1,335.38000000000005,2,2,1,221,Lost,Low Value
1544244,1094,1,2519.77,1,2,3,123,Lost,Medium Value
1544289,362,2,3886.9,4,3,3,433,Loyal,Medium Value
1544330,811,1,9216.79,2,2,5,225,Lost,Top Value
1544497,1810,1,2477.56,1,2,3,123,Lost,Medium Value
1544568,592,3,8134.48,3,4,5,345,Loyal,Top Value
1544577,423,4,4736.75,4,5,4,454,Champions,Medium Value
1544679,346,1,128.0,4,2,1,421,Loyal,Low Value
1544722,472,2,1375.0,3,3,2,332,Loyal,Low Value
1544819,257,4,4310.45,5,5,4,554,Champions,Medium Value
1545230,761,2,2034.9499999999998,2,3,2,232,Lost,Medium Value
1545880,449,1,1239.94,3,2,2,322,Loyal,Low Value
1545927,759,2,5126.85,2,3,4,234,At Risk,Top Value
1546247,573,1,2305.0,3,2,3,323,Loyal,Medium Value
1546540,396,3,14342.0,4,4,5,445,Champions,Top Value
1546647,278,4,3048.87,5,5,3,553,Loyal,Medium Value
1546746,660,2,1950.96,2,3,2,232,Lost,Medium Value
1546902,419,1,1050.0,4,2,2,422,Loyal,Low Value
1546927,1002,1,72.85000000000001,1,2,1,121,Lost,Low Value
1547483,731,1,1825.38,2,2,2,222,Lost,Medium Value
1547527,265,2,13451.109999999999,5,3,5,535,Loyal,Top Value
1547560,484,1,667.6,3,2,1,321,Loyal,Low Value
1547777,500,2,7554.54,3,3,5,335,Loyal,Top Value
1547810,513,1,536.0,3,2,1,321,Loyal,Low Value
1547892,822,2,1427.9,2,3,2,232,Lost,Low Value
1548057,16,2,3692.4700000000003,5,3,3,533,Loyal,Medium Value
1548257,1699,1,6136.67,1,2,4,124,Lost,Top Value
1548406,39,2,867.95,5,3,2,532,Loyal,Low Value
1548410,1146,2,11134.87,1,3,5,135,At Risk,Top Value
1548524,433,4,10542.57,4,5,5,455,Champions,Top Value
1548647,533,1,341.97,3,2,1,321,Loyal,Low Value
1548927,108,4,4541.58,5,5,4,554,Champions,Medium Value
1548942,458,3,3698.54,3,4,3,343,Loyal,Medium Value
1549048,781,3,4897.26,2,4,4,244,At Risk,Medium Value
1549412,615,2,2910.91,2,3,3,233,At Risk,Medium Value
1549476,491,1,2093.9300000000003,3,2,2,322,Loyal,Medium Value
1549671,412,3,11944.8,4,4,5,445,Champions,Top Value
1549707,351,2,3864.5,4,3,3,433,Loyal,Medium Value
1549951,792,1,2481.95,2,2,3,223,Lost,Medium Value
1549964,454,5,9277.38,3,5,5,355,Loyal,Top Value
1550192,381,2,12681.0,4,3,5,435,Loyal,Top Value
1550479,728,2,2058.86,2,3,2,232,Lost,Medium Value
1550543,463,3,16810.77,3,4,5,345,Loyal,Top Value
1550559,589,2,1973.3,3,3,2,332,Loyal,Medium Value
1551051,491,3,4421.99,3,4,4,344,Loyal,Medium Value
1551066,517,4,1447.83,3,5,2,352,Loyal,Low Value
1551319,87,3,7493.55,5,4,4,544,Champions,Top Value
1551427,1654,1,6599.9400000000005,1,2,4,124,Lost,Top Value
1551531,420,1,791.0,4,2,1,421,Loyal,Low Value
1551713,736,1,3254.22,2,2,3,223,Lost,Medium Value
1551714,793,2,763.93,2,3,1,231,Lost,Low Value
1552401,2,1,1085.86,5,2,2,522,Loyal,Low Value
1552478,468,2,2408.33,3,3,3,333,Loyal,Medium Value
1552696,390,6,4242.36,4,5,4,454,Champions,Medium Value
1552741,594,2,2714.9,3,3,3,333,Loyal,Medium Value
1553271,148,4,14128.03,5,5,5,555,Champions,Top Value
1553334,561,5,4524.8099999999995,3,5,4,354,Loyal,Medium Value
1553366,1684,1,149.0,1,2,1,121,Lost,Low Value
1553446,297,1,25.32,5,2,1,521,Loyal,Low Value
1553574,3,6,15093.38,5,5,5,555,Champions,Top Value
1553965,50,4,2810.49,5,5,3,553,Loyal,Medium Value
1554137,1863,1,1273.96,1,2,2,122,Lost,Low Value
1554303,486,2,3994.94,3,3,3,333,Loyal,Medium Value
1554591,367,1,1012.61,4,2,2,422,Loyal,Low Value
1554806,395,2,2230.96,4,3,3,433,Loyal,Medium Value
1554835,424,2,6109.92,4,3,4,434,Loyal,Top Value
1555078,603,2,1155.49,3,3,2,332,Loyal,Low Value
1555615,928,1,416.57,1,2,1,121,Lost,Low Value
1556134,739,3,3123.95,2,4,3,243,At Risk,Medium Value
1556431,527,2,3020.6,3,3,3,333,Loyal,Medium Value
1556602,25,6,26123.27,5,5,5,555,Champions,Top Value
1556707,220,2,3476.88,5,3,3,533,Loyal,Medium Value
1556976,428,2,141.93,4,3,1,431,Loyal,Low Value
1557174,1144,2,1212.38,1,3,2,132,Lost,Low Value
1557251,4,2,7452.93,5,3,4,534,Loyal,Top Value
1557502,295,1,2010.33,5,2,2,522,Loyal,Medium Value
1557593,718,2,12601.22,2,3,5,235,At Risk,Top Value
1557688,786,3,8965.960000000001,2,4,5,245,At Risk,Top Value
1557761,731,2,4875.99,2,3,4,234,At Risk,Medium Value
1557811,294,5,21219.41,5,5,5,555,Champions,Top Value
1558454,293,4,6412.530000000001,5,5,4,554,Champions,Top Value
1558511,53,1,1022.9200000000001,5,2,2,522,Loyal,Low Value
1558551,507,2,1155.5,3,3,2,332,Loyal,Low Value
1558588,260,5,3438.53,5,5,3,553,Loyal,Medium Value
1558640,561,2,3780.91,3,3,3,333,Loyal,Medium Value
1558652,654,2,4556.0,2,3,4,234,At Risk,Medium Value
1558964,370,3,3729.45,4,4,3,443,Loyal,Medium Value
1559125,738,2,729.97,2,3,1,231,Lost,Low Value
1559226,1255,1,934.5,1,2,2,122,Lost,Low Value
1559342,791,3,3704.95,2,4,3,243,At Risk,Medium Value
1559404,860,2,2006.3200000000002,2,3,2,232,Lost,Medium Value
1559552,764,4,3802.31,2,5,3,253,At Risk,Medium Value
1559597,52,3,1891.2399999999998,5,4,2,542,Loyal,Medium Value
1559711,372,5,3169.23,4,5,3,453,Loyal,Medium Value
1559760,373,4,2479.29,4,5,3,453,Loyal,Medium Value
1559820,88,4,11206.23,5,5,5,555,Champions,Top Value
1560123,903,3,7818.8,1,4,5,145,At Risk,Top Value
1560282,437,2,4275.96,3,3,4,334,Loyal,Medium Value
1560490,420,6,7001.549999999999,4,5,4,454,Champions,Top Value
1560587,470,2,10178.92,3,3,5,335,Loyal,Top Value
1560641,1504,1,476.0,1,2,1,121,Lost,Low Value
1560793,241,4,8951.34,5,5,5,555,Champions,Top Value
1561059,1586,1,345.0,1,2,1,121,Lost,Low Value
1561454,412,6,15947.26,4,5,5,455,Champions,Top Value
1561561,403,4,10508.36,4,5,5,455,Champions,Top Value
1561764,417,5,7851.26,4,5,5,455,Champions,Top Value
1561945,801,2,1689.29,2,3,2,232,Lost,Medium Value
1561955,296,4,3889.76,5,5,3,553,Loyal,Medium Value
1562024,232,3,4787.91,5,4,4,544,Champions,Medium Value
1562099,409,2,3381.71,4,3,3,433,Loyal,Medium Value
1562638,580,2,1486.7,3,3,2,332,Loyal,Low Value
1562703,778,2,6830.47,2,3,4,234,At Risk,Top Value
1562806,262,4,9950.91,5,5,5,555,Champions,Top Value
1562994,61,2,667.52,5,3,1,531,Loyal,Low Value
1563045,407,4,6805.76,4,5,4,454,Champions,Top Value
1563218,446,2,18778.02,3,3,5,335,Loyal,Top Value
1563279,355,3,5777.4,4,4,4,444,Champions,Top Value
1563724,166,7,11078.05,5,5,5,555,Champions,Top Value
1563746,296,1,13.89,5,2,1,521,Loyal,Low Value
1564311,20,4,1858.29,5,5,2,552,Loyal,Medium Value
1564394,841,1,645.88,2,2,1,221,Lost,Low Value
1564526,748,2,2397.85,2,3,3,233,At Risk,Medium Value
1564649,431,2,2704.93,4,3,3,433,Loyal,Medium Value
1564727,1110,1,218.0,1,2,1,121,Lost,Low Value
1564733,367,4,2817.2,4,5,3,453,Loyal,Medium Value
1564826,415,2,5331.460000000001,4,3,4,434,Loyal,Top Value
1564987,1132,3,482.38,1,4,1,141,Lost,Low Value
1565782,57,2,1332.0,5,3,2,532,Loyal,Low Value
1565847,387,5,9432.880000000001,4,5,5,455,Champions,Top Value
1566037,529,3,4297.9,3,4,4,344,Loyal,Medium Value
1566368,362,4,14713.560000000001,4,5,5,455,Champions,Top Value
1566584,1163,2,1467.0,1,3,2,132,Lost,Low Value
1566670,1006,1,115.0,1,2,1,121,Lost,Low Value
1566740,50,1,1536.0,5,2,2,522,Loyal,Low Value
1566742,761,3,6245.5599999999995,2,4,4,244,At Risk,Top Value
1567069,396,1,534.0,4,2,1,421,Loyal,Low Value
1567343,142,3,20667.27,5,4,5,545,Champions,Top Value
1567347,245,4,25855.159999999996,5,5,5,555,Champions,Top Value
1567503,374,2,7763.6900000000005,4,3,5,435,Loyal,Top Value
1567570,1475,1,1336.96,1,2,2,122,Lost,Low Value
1567719,773,2,2213.7799999999997,2,3,3,233,At Risk,Medium Value
1568116,428,8,18003.65,4,5,5,455,Champions,Top Value
1568316,614,2,9821.87,2,3,5,235,At Risk,Top Value
1568944,250,5,15834.33,5,5,5,555,Champions,Top Value
1569144,390,5,4001.79,4,5,3,453,Loyal,Medium Value
1569496,376,6,12192.3,4,5,5,455,Champions,Top Value
1569601,790,1,828.9399999999999,2,2,1,221,Lost,Low Value
1569702,93,2,4970.64,5,3,4,534,Loyal,Top Value
1569944,206,3,2283.32,5,4,3,543,Loyal,Medium Value
1570075,986,1,567.98,1,2,1,121,Lost,Low Value
1570164,716,4,2978.55,2,5,3,253,At Risk,Medium Value
1570185,408,2,1590.0,4,3,2,432,Loyal,Low Value
1570220,263,1,2399.6,5,2,3,523,Loyal,Medium Value
1570381,566,1,115.98,3,2,1,321,Loyal,Low Value
1570733,297,3,5498.63,5,4,4,544,Champions,Top Value
1570781,32,2,8881.359999999999,5,3,5,535,Loyal,Top Value
1570784,725,2,962.0,2,3,2,232,Lost,Low Value
1570925,78,4,7387.07,5,5,4,554,Champions,Top Value
1571048,568,2,5196.45,3,3,4,334,Loyal,Top Value
1571124,2,3,8576.57,5,4,5,545,Champions,Top Value
1571169,234,2,2411.7200000000003,5,3,3,533,Loyal,Medium Value
1571311,834,6,27283.02,2,5,5,255,At Risk,Top Value
1571374,463,2,1526.78,3,3,2,332,Loyal,Low Value
1571665,500,2,3517.91,3,3,3,333,Loyal,Medium Value
1571781,435,4,8340.64,3,5,5,355,Loyal,Top Value
1571856,569,1,43.0,3,2,1,321,Loyal,Low Value
1571957,186,5,10776.59,5,5,5,555,Champions,Top Value
1572109,379,1,121.97999999999999,4,2,1,421,Loyal,Low Value
1572157,1352,1,219.95,1,2,1,121,Lost,Low Value
1572239,420,1,269.98,4,2,1,421,Loyal,Low Value
1572283,592,2,8229.21,3,3,5,335,Loyal,Top Value
1572390,362,2,2385.9,4,3,3,433,Loyal,Medium Value
1572525,719,3,11610.9,2,4,5,245,At Risk,Top Value
1572607,737,1,1267.99,2,2,2,222,Lost,Low Value
1572714,604,1,899.75,3,2,2,322,Loyal,Low Value
1572728,1220,1,2108.9300000000003,1,2,2,122,Lost,Medium Value
1572877,365,4,10569.9,4,5,5,455,Champions,Top Value
1573050,627,2,3503.96,2,3,3,233,At Risk,Medium Value
1573316,554,1,3998.4,3,2,3,323,Loyal,Medium Value
1573427,923,3,6155.16,1,4,4,144,At Risk,Top Value
1573485,908,2,3936.0,1,3,3,133,At Risk,Medium Value
1574202,633,2,1036.5900000000001,2,3,2,232,Lost,Low Value
1574270,1244,1,299.9,1,2,1,121,Lost,Low Value
1574290,1549,1,2671.4900000000002,1,2,3,123,Lost,Medium Value
1574307,475,4,8326.66,3,5,5,355,Loyal,Top Value
1574553,415,2,3544.76,4,3,3,433,Loyal,Medium Value
1574605,921,2,2503.07,1,3,3,133,At Risk,Medium Value
1575066,60,2,396.52,5,3,1,531,Loyal,Low Value
1575457,408,5,5028.33,4,5,4,454,Champions,Top Value
1575584,78,3,4051.79,5,4,3,543,Loyal,Medium Value
1575642,373,3,5227.06,4,4,4,444,Champions,Top Value
1575801,387,3,12323.23,4,4,5,445,Champions,Top Value
1575920,416,1,16.169999999999998,4,2,1,421,Loyal,Low Value
1576331,421,7,13990.92,4,5,5,455,Champions,Top Value
1576374,485,2,338.06,3,3,1,331,Loyal,Low Value
1576532,166,3,2558.61,5,4,3,543,Loyal,Medium Value
1576610,509,1,735.2,3,2,1,321,Loyal,Low Value
1576676,208,3,13665.320000000002,5,4,5,545,Champions,Top Value
1577191,428,4,4695.38,4,5,4,454,Champions,Medium Value
1577297,424,5,10358.9,4,5,5,455,Champions,Top Value
1577472,178,2,4951.08,5,3,4,534,Loyal,Medium Value
1577535,652,3,6341.22,2,4,4,244,At Risk,Top Value
1577659,267,8,10536.15,5,5,5,555,Champions,Top Value
1577700,428,3,7323.76,4,4,4,444,Champions,Top Value
1577921,528,1,828.07,3,2,1,321,Loyal,Low Value
1578249,788,2,3341.24,2,3,3,233,At Risk,Medium Value
1578933,416,3,473.96,4,4,1,441,Loyal,Low Value
1579183,375,10,35780.33,4,5,5,455,Champions,Top Value
1579553,46,2,4366.26,5,3,4,534,Loyal,Medium Value
1579735,555,3,3688.45,3,4,3,343,Loyal,Medium Value
1579793,970,3,4218.89,1,4,4,144,At Risk,Medium Value
1579839,258,3,7145.99,5,4,4,544,Champions,Top Value
1579971,1685,1,3071.9,1,2,3,123,Lost,Medium Value
1579996,710,3,8521.48,2,4,5,245,At Risk,Top Value
1579999,515,1,25.69,3,2,1,321,Loyal,Low Value
1580391,734,1,694.99,2,2,1,221,Lost,Low Value
1580459,344,4,4929.52,5,5,4,554,Champions,Medium Value
1581139,129,1,1006.8100000000001,5,2,2,522,Loyal,Low Value
1581375,779,1,260.96,2,2,1,221,Lost,Low Value
1581545,397,2,7895.99,4,3,5,435,Loyal,Top Value
1581565,887,1,188.5,1,2,1,121,Lost,Low Value
1581788,456,2,1590.69,3,3,2,332,Loyal,Low Value
1581888,370,7,10493.83,4,5,5,455,Champions,Top Value
1581992,828,3,2939.8,2,4,3,243,At Risk,Medium Value
1582077,942,2,298.89,1,3,1,131,Lost,Low Value
1582099,540,2,7021.95,3,3,4,334,Loyal,Top Value
1582192,484,2,2788.91,3,3,3,333,Loyal,Medium Value
1582197,981,1,3675.88,1,2,3,123,Lost,Medium Value
1582515,521,1,4066.8199999999997,3,2,3,323,Loyal,Medium Value
1582605,430,2,1403.25,4,3,2,432,Loyal,Low Value
1582684,409,3,4363.64,4,4,4,444,Champions,Medium Value
1582685,640,3,682.29,2,4,1,241,Lost,Low Value
1582741,400,5,4288.7,4,5,4,454,Champions,Medium Value
1582814,568,1,155.36,3,2,1,321,Loyal,Low Value
1583170,274,4,4405.07,5,5,4,554,Champions,Medium Value
1583342,400,4,4802.28,4,5,4,454,Champions,Medium Value
1583359,758,3,1402.01,2,4,2,242,Lost,Low Value
1583546,564,1,2826.6800000000003,3,2,3,323,Loyal,Medium Value
1583625,50,4,4542.55,5,5,4,554,Champions,Medium Value
1583892,662,4,9955.619999999999,2,5,5,255,At Risk,Top Value
1583943,893,1,1999.6,1,2,2,122,Lost,Medium Value
1584109,1861,1,184.5,1,2,1,121,Lost,Low Value
1584520,864,2,2264.8,2,3,3,233,At Risk,Medium Value
1584962,365,4,5360.71,4,5,4,454,Champions,Top Value
1585026,418,2,1242.8400000000001,4,3,2,432,Loyal,Low Value
1585030,374,1,3329.8,4,2,3,423,Loyal,Medium Value
1585075,530,2,249.09,3,3,1,331,Loyal,Low Value
1585149,367,4,23348.98,4,5,5,455,Champions,Top Value
1585185,420,4,12610.51,4,5,5,455,Champions,Top Value
1585352,421,1,2576.0,4,2,3,423,Loyal,Medium Value
1585631,382,2,9902.329999999998,4,3,5,435,Loyal,Top Value
1585758,400,2,4853.13,4,3,4,434,Loyal,Medium Value
1585780,235,3,2274.32,5,4,3,543,Loyal,Medium Value
1585839,365,2,1864.31,4,3,2,432,Loyal,Medium Value
1585904,491,2,2646.96,3,3,3,333,Loyal,Medium Value
1585932,365,5,14727.25,4,5,5,455,Champions,Top Value
1586325,361,3,6718.33,4,4,4,444,Champions,Top Value
1586481,354,2,2251.51,4,3,3,433,Loyal,Medium Value
1586491,611,4,5931.08,2,5,4,254,At Risk,Top Value
1586575,449,2,4175.69,3,3,4,334,Loyal,Medium Value
1586587,388,3,4305.27,4,4,4,444,Champions,Medium Value
1586604,795,1,613.0,2,2,1,221,Lost,Low Value
1586620,407,2,884.6,4,3,2,432,Loyal,Low Value
1587170,345,2,2842.99,4,3,3,433,Loyal,Medium Value
1587252,629,1,534.97,2,2,1,221,Lost,Low Value
1587288,1457,1,759.95,1,2,1,121,Lost,Low Value
1587485,1706,1,499.95,1,2,1,121,Lost,Low Value
1587609,589,2,2435.9399999999996,3,3,3,333,Loyal,Medium Value
1587863,260,2,7326.67,5,3,4,534,Loyal,Top Value
1588014,773,3,6988.08,2,4,4,244,At Risk,Top Value
1588361,400,8,29915.8,4,5,5,455,Champions,Top Value
1588395,529,2,20762.0,3,3,5,335,Loyal,Top Value
1588449,926,3,6989.32,1,4,4,144,At Risk,Top Value
1588479,52,3,1426.71,5,4,2,542,Loyal,Low Value
1588825,389,4,2478.29,4,5,3,453,Loyal,Medium Value
1589180,72,1,200.0,5,2,1,521,Loyal,Low Value
1589348,106,5,15048.01,5,5,5,555,Champions,Top Value
1589387,425,3,10991.17,4,4,5,445,Champions,Top Value
1589445,414,1,3313.2,4,2,3,423,Loyal,Medium Value
1589664,572,2,3373.81,3,3,3,333,Loyal,Medium Value
1589671,464,1,140.26,3,2,1,321,Loyal,Low Value
1589810,550,4,7885.209999999999,3,5,5,355,Loyal,Top Value
1589934,967,1,1132.97,1,2,2,122,Lost,Low Value
1589958,361,3,5696.05,4,4,4,444,Champions,Top Value
1590155,645,2,1164.63,2,3,2,232,Lost,Low Value
1590257,477,6,10669.21,3,5,5,355,Loyal,Top Value
1590518,60,4,4772.21,5,5,4,554,Champions,Medium Value
1590619,1156,2,6589.12,1,3,4,134,At Risk,Top Value
1590912,722,3,4116.92,2,4,4,244,At Risk,Medium Value
1590949,824,2,4438.51,2,3,4,234,At Risk,Medium Value
1591113,563,4,8911.01,3,5,5,355,Loyal,Top Value
1591484,66,2,13463.49,5,3,5,535,Loyal,Top Value
1591550,555,1,7996.39,3,2,5,325,Need Attention,Top Value
1591588,379,1,462.0,4,2,1,421,Loyal,Low Value
1591623,300,1,1599.6,5,2,2,522,Loyal,Low Value
1591779,813,1,3082.0,2,2,3,223,Lost,Medium Value
1591782,514,1,2473.5,3,2,3,323,Loyal,Medium Value
1591884,435,2,10562.650000000001,3,3,5,335,Loyal,Top Value
1591998,1074,2,520.9,1,3,1,131,Lost,Low Value
1592095,382,2,2372.91,4,3,3,433,Loyal,Medium Value
1592128,1157,1,72.93,1,2,1,121,Lost,Low Value
1592197,398,2,3932.0,4,3,3,433,Loyal,Medium Value
1592335,8,2,5136.12,5,3,4,534,Loyal,Top Value
1592367,737,4,1264.69,2,5,2,252,Lost,Low Value
1592400,58,4,22217.99,5,5,5,555,Champions,Top Value
1592559,44,1,41.94,5,2,1,521,Loyal,Low Value
1592592,831,2,404.13,2,3,1,231,Lost,Low Value
1592641,455,2,14829.11,3,3,5,335,Loyal,Top Value
1592800,1746,2,1731.8200000000002,1,3,2,132,Lost,Medium Value
1592930,756,3,4819.5599999999995,2,4,4,244,At Risk,Medium Value
1593111,519,3,8296.640000000001,3,4,5,345,Loyal,Top Value
1593191,1529,1,800.0,1,2,1,121,Lost,Low Value
1593756,801,1,2123.68,2,2,2,222,Lost,Medium Value
1593888,500,4,5482.6900000000005,3,5,4,354,Loyal,Top Value
1594010,6,3,6047.62,5,4,4,544,Champions,Top Value
1594074,729,1,2313.36,2,2,3,223,Lost,Medium Value
1594267,351,6,4846.54,4,5,4,454,Champions,Medium Value
1594272,429,3,32867.0,4,4,5,445,Champions,Top Value
1594290,927,2,2418.4,1,3,3,133,At Risk,Medium Value
1594429,1119,1,10564.95,1,2,5,125,Lost,Top Value
1594465,852,2,2328.35,2,3,3,233,At Risk,Medium Value
1594579,887,2,5740.25,1,3,4,134,At Risk,Top Value
1594791,235,4,9308.74,5,5,5,555,Champions,Top Value
1594853,37,1,4396.57,5,2,4,524,Need Attention,Medium Value
1594919,190,3,7243.96,5,4,4,544,Champions,Top Value
1595354,578,1,50.54,3,2,1,321,Loyal,Low Value
1595386,785,2,2788.8100000000004,2,3,3,233,At Risk,Medium Value
1595510,403,2,2919.52,4,3,3,433,Loyal,Medium Value
1595518,460,1,4619.0,3,2,4,324,Need Attention,Medium Value
1595569,134,1,70.13,5,2,1,521,Loyal,Low Value
1595616,878,1,15380.09,1,2,5,125,Lost,Top Value
1595646,521,2,430.89,3,3,1,331,Loyal,Low Value
1596027,449,6,6049.88,3,5,4,354,Loyal,Top Value
1596238,632,3,6181.67,2,4,4,244,At Risk,Top Value
